date,volume_all,hist_vol,vix,log_volume,log_hist_vol,log_vix
2007-03-26,4589098926.0,18.664197766418983,13.16,22.24694952932876,2.926607130806313,2.5771819258971713
2007-03-27,4444676875.0,18.75440595337531,13.48,22.214973009231695,2.9314287089919784,2.601207105484161
2007-03-28,5125449416.0,14.514105256335968,14.98,22.357484049053088,2.6751209528853175,2.7067159780890733
2007-03-29,4839615648.0,14.477415142766317,15.14,22.300101142951437,2.6725898587824686,2.717340248009303
2007-03-30,4943356598.0,14.427007475148802,14.64,22.321310410688138,2.6691019690995517,2.6837575085331657
2007-04-02,4649309619.0,13.607474318329594,14.53,22.2599845764908,2.610619224007119,2.6762154775821916
2007-04-03,4965256214.0,12.896678980419704,13.46,22.3257307371403,2.5569698348450736,2.599722324216582
2007-04-04,4424383384.0,11.815172785363716,13.24,22.210396757447846,2.4693845347692394,2.5832425505088623
2007-04-05,3934094592.0,11.77393406793156,13.23,22.09294660136239,2.4658881107884167,2.5824869781268642
2007-04-06,4060287278.0,11.700789266542198,13.185,22.124519566184894,2.4596562982072965,2.57907981980525
2007-04-09,4186479964.0,11.627644465152835,13.14,22.155126113738,2.4533854064769316,2.5756610130564646
2007-04-10,4411745840.0,11.632471588101964,12.68,22.207536330150695,2.4538004622752236,2.5400259490090797
2007-04-11,4974613798.0,11.913369829565411,13.49,22.327613576001003,2.4776612845362704,2.6019486702196644
2007-04-12,4752291576.0,9.094567880663678,12.71,22.281892775710254,2.2076772990946574,2.542389085201363
2007-04-13,4658819166.0,9.047109710841326,12.2,22.26202785511923,2.202445337734896,2.501435951739211
2007-04-16,4679302683.0,9.434389457511251,11.98,22.266414936415487,2.2443614663410414,2.4832385926873033
2007-04-17,4908364827.0,9.171185419780771,12.14,22.314206694162092,2.216066549427247,2.4965057856313524
2007-04-18,5059472790.0,8.728680186832339,12.42,22.344528123117847,2.166614177074502,2.519308076505333
2007-04-19,5111840029.0,8.767794914800382,12.54,22.35482526030039,2.1710853397405425,2.5289235352047745
2007-04-20,5509646753.0,7.481324361635405,12.07,22.429766347892752,2.0124098300088034,2.4907230351094403
