date,total_sh_volume,total_dollar_volume,vix_close,target_5d,target_21d
2009-03-19,11339265019.0,167976202239.51468,43.68,837952789050.2273,3250020256208.7007
2009-03-20,10115954770.0,162895921692.67944,45.89,806156175116.1903,3259095924718.825
2009-03-23,9944717484.0,173404336725.98233,43.23,764316139110.4731,3270722855704.6055
2009-03-24,8766464844.0,149946855211.38513,42.93,760515032053.6661,3294940561997.631
2009-03-25,10124119961.0,173782000749.18472,42.25,737810674456.6512,3304382852228.4707
2009-03-26,9595283120.0,177923674670.99573,40.36,750159174302.5586,3272677454839.4507
2009-03-27,7674738134.0,131099307758.64249,41.04,771071366082.695,3278854364726.875
2009-03-30,7920938972.0,131564300720.26514,45.54,775928293364.6201,3313966628943.109
2009-03-31,8232475946.0,146145748154.57812,44.14,756972724506.6672,3357468780261.7754
2009-04-01,8284607275.0,151077643152.16977,42.28,732026574160.8477,3350832245019.879
2009-04-02,10347575362.0,190272174516.903,42.04,715870995210.4304,3351332951419.6274
2009-04-03,7958608492.0,152011499538.77893,39.7,706096485993.3958,3368422127493.4385
2009-04-06,7371282481.0,136421228002.19022,40.93,731195801589.3333,3438472047735.0454
2009-04-07,7026477812.0,127190179296.62532,40.39,753305316852.4347,3533462135015.5977
2009-04-08,7098384849.0,126131492806.3501,38.85,791104191190.0183,3621476267726.549
2009-04-09,9736087974.0,174116595566.48596,36.53,788023847522.6985,3608139553894.3066
2009-04-13,8257648439.0,142236990321.74408,37.81,803800307323.7402,3643029242992.8965
2009-04-14,9804972164.0,161520543598.1278,37.67,814251353928.4161,3653264511283.161
2009-04-15,8301908876.0,149299694559.72665,36.17,849982927080.4524,3658113083813.1846
2009-04-16,8928786789.0,163930367143.9339,35.79,860217121440.9287,3638848024031.156
2009-04-17,9734812177.0,171036251899.16595,33.94,872405160521.7871,3621983175268.2915
2009-04-20,10025889223.0,158013450122.78595,39.18,860609987680.977,3615973081284.8623
2009-04-21,9877807637.0,171971590202.80374,37.14,825914615124.2405,3620708223315.4604
2009-04-22,10030717630.0,185031267711.7628,38.1,807559912348.9761,3588708382868.531
2009-04-23,9031416447.0,174164561504.41022,37.15,823043250317.8114,3526343933668.572
2009-04-24,9621688389.0,183224290980.0244,36.82,784260067248.0596,3497331025448.3896
2009-04-27,7809566069.0,146218277281.9759,38.32,828814670882.7357,3507005563006.374
2009-04-28,7501944104.0,137276217646.06714,37.95,860639128849.259,3522969133429.496
2009-04-29,8494576289.0,166676564936.49835,36.08,900433712156.5571,3523993715097.547
2009-04-30,9685247915.0,189647899473.24564,36.5,932966079260.4895,3516038478891.1147
2009-05-01,7432622649.0,144441107910.27252,35.3,1002670596867.5184,3545370596854.5576
2009-05-04,9565228312.0,190772880916.652,34.53,972677597685.1102,3513002237436.0977
2009-05-05,9348302420.0,169100675612.5905,33.36,980703601492.8535,3505587511501.9526
2009-05-06,11506868887.0,206471148243.79636,32.45,945988265137.4498,3459865204282.505
2009-05-07,12325717749.0,222180266577.17804,33.44,877956265650.0208,3372922186812.8364
2009-05-08,11262720977.0,214145625517.3014,32.05,808475947494.6252,3296671967152.5176
2009-05-11,8657430776.0,160779881734.2439,32.87,801867468896.6832,3294507316262.0327
2009-05-12,9359461568.0,177126679420.33386,31.8,776744145615.7056,3278254644817.963
2009-05-13,9503978407.0,171755811888.39258,33.65,781695065960.715,3241086603979.727
2009-05-14,8332910009.0,154148267089.74902,31.37,780578226135.7986,3226478549148.926
2009-05-15,7529918633.0,144665307361.90588,33.12,747713031078.3442,3225813875395.9854
2009-05-18,7723210931.0,154171403136.30188,30.24,747753010701.8854,3233795623191.9863
2009-05-19,7722169570.0,152003356139.35614,28.8,751642469402.4893,3216348484967.6895
2009-05-20,9328176211.0,176706732233.40198,29.03,728175525238.2764,3212797355118.6016
2009-05-21,8262971010.0,153031427264.83282,31.35,742845244577.9927,3210419665030.618
2009-05-22,6030463932.0,111800112304.45145,32.63,812737795540.3549,3238964093684.395
2009-05-26,7729951633.0,154211382759.843,30.62,832299638654.2268,3222412178456.8623
2009-05-27,7832083200.0,155892814839.95996,32.36,834811345312.459,3215158107522.3916
2009-05-28,7888455561.0,153239788069.18927,31.67,843257506921.716,3243397714154.998
2009-05-29,8574335402.0,167701146604.549,28.92,836305201341.5153,3199401638173.833
2009-06-01,8993688282.0,181692663266.81357,30.04,789849787182.2114,3160497534776.7285
2009-06-02,8343517675.0,173773225873.715,29.63,753971967165.4788,3112135079945.0063
2009-06-03,7583398804.0,158404521498.19208,31.02,754182676511.0457,3075041787706.6426
2009-06-04,7815674906.0,161685949678.44638,30.18,753370734808.8635,3047262796592.6377
2009-06-05,7568168750.0,160748841024.34827,29.62,727209664834.6715,3019182021178.45
2009-06-08,6469850544.0,135237249107.50964,29.77,731512627986.1099,3050402816192.16
2009-06-09,6595448448.0,137895405856.98248,28.27,737617855738.0925,3035385449530.223
2009-06-10,7762632224.0,158615230843.75882,28.46,741155775826.6366,2988931044139.6523
2009-06-11,7994949995.0,160874007976.26428,28.11,714837985765.432,2965365317390.796
2009-06-12,6561803487.0,134587771050.15628,28.15,753405817099.5898,2953921330145.5674
2009-06-15,6882685266.0,139540212258.94794,30.81,764519342017.4917,2980874736069.529
2009-06-16,7191034452.0,144000633608.96533,32.68,760863249366.7546,2980781977562.673
2009-06-17,8224306136.0,162153150932.30283,31.54,736369565966.7616,2957101481199.1226
2009-06-18,6773297200.0,134556217915.0596,30.03,750452091957.1913,2964463059877.7837
2009-06-19,8703560416.0,173155602384.3142,27.99,758775884274.673,2944926103706.0127
2009-06-22,7617784525.0,150653737176.84973,31.17,731827217721.2072,2946213625428.673
2009-06-23,7223077522.0,140344540958.2282,30.58,734271236632.688,3003753072944.5815
2009-06-24,6937598860.0,137659467532.30997,29.05,722022540142.3708,3009691790400.04
2009-06-25,7324500528.0,148638743905.48914,26.36,694695025496.7095,2994137685219.2124
2009-06-26,11381404931.0,181479394701.79587,25.93,647122589359.3549,2961216213805.536
2009-06-29,6278959486.0,123705070623.38393,25.35,656085584346.1318,2982272341401.3584
2009-06-30,7181974411.0,142788559869.70917,26.35,679755068597.6425,3010928188084.849
2009-07-01,6102010759.0,125410771041.99268,26.22,677222336750.6953,3038439460278.836
2009-07-02,5962713387.0,121311229259.82788,27.95,668071932944.0544,3076766232831.371
2009-07-06,6683225627.0,133906958564.44122,29.0,671473255607.0212,3104267209703.466
2009-07-07,6695696896.0,132668065610.1609,30.85,661948973801.7887,3136694472843.3354
2009-07-08,8481902471.0,166458044121.21982,31.3,661984547863.478,3137806546699.9346
2009-07-09,6219614978.0,122878039195.04549,29.78,683014383770.5417,3181762794376.629
2009-07-10,5557111241.0,112160825453.18707,29.02,709326212886.1079,3198421663488.74
2009-07-13,6751138384.0,137308281227.408,26.31,713935728252.4203,3194526132886.405
2009-07-14,6177743068.0,123143783804.92824,25.02,744410590660.0354,3218141172211.997
2009-07-15,8109931688.0,166493618182.9093,25.89,729858231376.6359,3195170111378.6895
2009-07-16,7193041751.0,143907875102.10913,25.42,783834344748.664,3182240933916.912
2009-07-17,7012238263.0,138472654568.7532,24.34,788959875167.6788,3182005394167.632
2009-07-20,7098683835.0,141917796593.7205,24.4,780126717298.6199,3162052558337.833
2009-07-21,7447894060.0,153618646212.54327,23.87,775065994374.1962,3135830613685.1973
2009-07-22,7127829216.0,151941258899.5099,23.47,767885933693.8928,3111864829266.176
2009-07-23,9195482619.0,197883988474.13705,23.43,741446351772.9551,3070244721719.709
2009-07-24,6671823478.0,143598184987.76807,23.09,750770210021.1665,3066631070196.428
2009-07-27,6854436857.0,133084638724.6616,24.28,777323573108.8683,3074673247881.702
2009-07-28,7730813474.0,148557923288.1195,25.01,790173585257.2852,3057203547188.676
2009-07-29,7643049581.0,144761198219.20648,25.61,810507715788.1091,3054902926416.6597
2009-07-30,8829095649.0,171444406553.1995,25.4,806633427212.7288,3022892381776.4956
2009-07-31,8138378321.0,152922043235.97943,25.92,820545670848.4895,3012354631136.75
2009-08-03,7981059346.0,159638001812.3634,25.56,789727363601.4248,3032904752430.381
2009-08-04,8170445508.0,161407935436.53635,24.89,761732178789.9601,3016418902814.422
2009-08-05,8116890799.0,165095328750.0304,24.9,743395673170.4502,2984574643688.149
2009-08-06,9431228065.0,167570117977.81927,25.67,719348112542.2319,2932437067335.5493
2009-08-07,9746557748.0,166834286871.73996,24.76,683492523310.8241,2915318777361.9795
2009-08-10,7519396438.0,128819694565.29877,24.99,692909943564.998,2947598664932.41
2009-08-11,7992236449.0,133412750625.07166,25.99,681462153703.8481,2976145672702.0107
2009-08-12,7900433555.0,146758823130.5205,25.45,662100032133.2354,2984381442335.1772
2009-08-13,7553492703.0,143522557349.60107,24.71,646552949264.1227,2981103651572.0337
2009-08-14,7151609048.0,130978697640.3322,24.27,671838132551.4607,3023067492149.003
2009-08-17,7170955048.0,138237114819.4726,27.89,673585551196.4755,3084498660955.284
2009-08-18,6239090271.0,121964960763.92172,26.18,692747406842.4895,3153318417404.6304
2009-08-19,6492771035.0,127396701559.90768,26.26,696438927877.6747,3223049949262.7227
2009-08-20,7122650054.0,127975474480.48842,25.09,710924030844.3765,3242689241806.836
2009-08-21,8452988155.0,156263880927.67035,25.01,694094011829.742,3243179095500.9976
2009-08-24,8544406735.0,139984533464.48727,25.14,696493770961.4885,3277643883903.617
2009-08-25,7892190790.0,141126816409.9358,24.92,735555077657.5466,3306355743754.0703
2009-08-26,7333793212.0,131088222595.09293,24.95,749388940883.0311,3328114006436.8975
2009-08-27,8113005285.0,142460577447.19012,24.68,740179433059.5984,3312835676650.268
2009-08-28,8332959748.0,139433861913.03595,24.76,716178112771.7823,3318326777686.0664
2009-08-31,7895525462.0,142384292596.23364,26.01,723509817073.7191,3362509439632.0044
2009-09-01,10023527858.0,180188123105.994,29.15,704421276103.4546,3368560331034.943
2009-09-02,8106347841.0,144922085820.57736,28.9,721458948677.5498,3390527488192.668
2009-09-03,6763213891.0,133251069623.75748,27.1,743202471817.4783,3401115304423.1533
2009-09-04,6024544286.0,115432541625.2199,25.26,768014696778.7164,3455822343424.441
2009-09-08,7570989800.0,149715996898.17044,25.62,791241238097.8474,3449181759873.2603
2009-09-09,7881564893.0,161099582135.72943,24.32,829809939587.8716,3462744091265.756
2009-09-10,8205422453.0,161959758394.6726,23.55,858634898406.467,3432545446789.263
2009-09-11,7458486170.0,154994592763.68594,24.15,900768539060.7811,3400603789209.968
2009-09-14,7260315851.0,140244766586.45798,23.86,908138539498.9248,3407904035437.129
2009-09-15,8836483406.0,172942538217.30133,23.42,891949735903.4548,3417038253551.416
2009-09-16,9957656648.0,199668283625.7537,23.69,866730774144.8081,3395034874748.287
2009-09-17,9531052334.0,190784717213.26807,23.65,845784733191.929,3377392847151.078
2009-09-18,9805737064.0,197128233418.00015,23.92,801502985051.8492,3334272824228.687
2009-09-21,7251183257.0,147614767024.60156,24.06,781070465687.8083,3359846670057.2324
2009-09-22,8003474752.0,156753734621.83142,23.08,769241694014.8114,3398097265064.9834
2009-09-23,8486847943.0,174449321867.10696,23.49,781359326689.8757,3407163579989.591
2009-09-24,8389750832.0,169838676260.38895,24.95,797759664938.4193,3414042602785.903
2009-09-25,7089664019.0,152846485277.9204,25.61,811802422638.801,3439880506223.0225
2009-09-28,5860844763.0,127182247660.56068,24.88,828459060832.4839,3498147293991.6357
2009-09-29,7202332672.0,144924962948.83432,25.19,853673678510.1565,3555097498877.2754
2009-09-30,9332281056.0,186566954542.1714,25.61,810182137314.9744,3550178975088.8643
2009-10-01,8891366144.0,186239014508.93253,28.27,798605036334.2671,3573656906793.714
2009-10-02,8203454557.0,166889242978.3022,28.68,763476907274.145,3587597880662.6562
2009-10-05,6718746244.0,143838885854.2434,26.84,742690956604.2926,3623266192402.129
2009-10-06,7618733576.0,170139580626.5071,25.7,720096388791.4048,3629566501142.9346
2009-10-07,6594613811.0,143075413346.98907,24.68,759097731776.0037,3655682527839.302
2009-10-08,7620333472.0,174661913528.2253,24.18,762100723070.4032,3622289424055.8
2009-10-09,5856590808.0,131761113918.1802,23.12,803482298768.2823,3650197243733.0176
2009-10-12,5603830611.0,123052935184.39091,23.01,834437574079.5005,3676167502724.57
2009-10-13,6649118542.0,147545012813.61935,22.99,860081174119.0283,3674227172286.0537
2009-10-14,7977053121.0,182076756331.5879,22.86,873008747417.0233,3638571753317.738
2009-10-15,7834306459.0,177664904822.62488,21.72,878859479386.1124,3595930512938.4346
2009-10-16,7345232536.0,173142689616.05933,21.43,882434488826.7546,3581455209404.877
2009-10-19,6740349583.0,154008210495.60898,21.49,907110667046.1852,3566864400078.091
2009-10-20,7662198431.0,173188612853.14722,20.9,919371089622.2119,3536351644548.9053
2009-10-21,8394599854.0,195004329629.5829,22.22,926241927827.1028,3494085230520.6445
2009-10-22,7671232863.0,183515636791.714,20.69,924374721789.149,3449386095296.055
2009-10-23,7366084416.0,176717699056.7015,22.27,957373968946.2296,3411905177792.9814
2009-10-26,8042029304.0,178684388715.03958,24.31,959519797078.4344,3362270357104.0435
2009-10-27,7941593003.0,185449035429.174,24.83,953577959242.9769,3282734304913.734
2009-10-28,9522847164.0,201875167834.4736,27.91,928142680775.8162,3158022443813.589
2009-10-29,8198016748.0,181648430753.7604,24.76,915685690065.4119,3124652837445.5454
2009-10-30,9620570118.0,209716946213.782,30.69,847237553596.3528,3070716061699.003
2009-11-02,8786857878.0,180830216847.2445,29.78,826076270344.5066,3034596677282.524
2009-11-03,7827137670.0,179507197593.71643,28.81,795592266926.7335,3013862008902.5347
2009-11-04,7973255938.0,176439889367.3129,27.72,764757059934.5237,3036918438829.3477
2009-11-05,7300438599.0,169191440043.35608,25.43,741986957254.4396,3008206945047.526
2009-11-06,6215692744.0,141268809744.72296,24.19,735741811953.0382,3020333073043.2935
2009-11-09,6701604798.0,159668933595.39816,23.15,734740264440.1416,3005882982168.622
2009-11-10,6525707162.0,149023194175.94348,22.84,725134471433.0215,3000915625370.9883
2009-11-11,6328479090.0,145604682375.10303,23.04,722205646381.8794,2987332223295.8047
2009-11-12,6518630898.0,146421337363.272,24.24,728522224619.9294,2988444284576.8687
2009-11-13,5790843519.0,135023664443.32156,23.36,732315061743.7322,3008849517642.794
2009-11-16,6817571372.0,158667386082.50153,22.89,712884457214.859,3008711958119.0815
2009-11-17,5886220300.0,139417401168.8235,22.41,702516624072.1365,3020108153129.8623
2009-11-18,6418325850.0,142675857323.96075,21.63,665753749987.0403,3104533205406.487
2009-11-19,6619097276.0,152737915601.32202,22.63,590179141120.0476,3090879628544.9663
2009-11-20,5868334809.0,138816501567.12436,22.19,599641463938.6396,3076298555092.5635
2009-11-23,5839266704.0,139236781553.62842,21.16,616184852852.2515,3045862794695.283
2009-11-24,5727717911.0,129049568026.10092,20.47,631846117256.9161,2961899610792.7695
2009-11-25,4535232569.0,105912983238.86449,20.48,684705663231.7787,2946041239527.105
2009-11-27,3314317896.0,77163306734.32939,24.85,807038675791.5753,2955393844344.597
2009-11-30,6398175693.0,148278824385.7164,24.51,799239797667.3933,2891340011580.457
2009-12-01,6637822928.0,155780170467.24026,21.92,796854564940.6438,2815917749075.202
2009-12-02,6167970459.0,144710832430.7656,21.12,797362575230.605,2816859658140.551
2009-12-03,6966066290.0,158772529213.72705,22.46,782645883395.1875,2828976179236.0264
2009-12-04,8521364342.0,199496319294.126,21.25,715170844400.9805,2800440070414.7
2009-12-07,6102001418.0,140479946261.53436,22.1,722224296783.7817,2832267308818.1675
2009-12-08,6851343112.0,153394937740.49072,23.69,724258256552.5376,2833417986592.9595
2009-12-09,6173133755.0,145218842720.72684,22.66,737569240390.6001,2843708082302.191
2009-12-10,6176682314.0,144055837378.3095,22.32,744326999191.8945,2869988618156.006
2009-12-11,5694286672.0,132021280299.91888,21.59,839406628492.561,2900253583927.8457
2009-12-14,6605620550.0,147533398644.33575,21.15,830957568588.0264,2903423505533.925
2009-12-15,7268723437.0,155428897509.24652,21.49,799764099193.5017,2933096638216.6147
2009-12-16,7445506394.0,158529826558.7895,20.54,750035293791.0604,2939338222470.8423
2009-12-17,6143355104.0,150813596179.60382,22.51,644308081735.044,2967367968449.519
2009-12-18,8998191504.0,227100909600.58545,21.68,507261784107.658,2974129601588.4854
2009-12-21,6056346147.0,139084338739.8011,20.49,454693356919.67883,3052886832113.61
2009-12-22,5583848241.0,124235428114.72195,19.54,414682920426.5329,3090248033977.9355
2009-12-23,4853657312.0,108801021156.34811,19.71,386239807232.17065,3161569428451.7417
2009-12-24,1901146526.0,45086384123.58734,19.47,486806164604.6973,3316711603838.8076
2009-12-28,4151439518.0,90054611973.19952,19.93,567640602940.7004,3433922283917.032
2009-12-29,3883963906.0,86515911551.82187,20.01,652084901861.6787,3561468131950.9478
2009-12-30,3789377679.0,84224991621.57603,19.96,740167094905.1044,3639622307664.9214
2009-12-31,3586234487.0,80357907961.98587,21.68,814354802458.4014,3736551345182.3467
2010-01-04,6166901313.0,145652741496.11407,20.04,824210999392.2458,3755527092141.216
2010-01-05,7662897921.0,170889050309.20258,19.35,823658322315.1678,3794727093346.727
